Abbrev,Meas Date,Streamflow Value,Streamflow Meas Units,Streamflow Review Status,Streamflow Data Source,
"PLADENCO","10/27/2006","615.000000","cfs","A","DWR",
"PLADENCO","10/28/2006","624.000000","cfs","A","DWR",
"PLADENCO","10/29/2006","561.000000","cfs","A","DWR",
"PLADENCO","10/30/2006","523.000000","cfs","A","DWR",
"PLADENCO","10/31/2006","455.000000","cfs","A","DWR",
"PLADENCO","11/01/2006","405.000000","cfs","A","DWR",
"PLADENCO","11/02/2006","302.000000","cfs","A","DWR",
"PLADENCO","11/03/2006","208.000000","cfs","A","DWR",
"PLADENCO","11/04/2006","196.000000","cfs","A","DWR",
"PLADENCO","11/05/2006","188.000000","cfs","A","DWR",
"PLADENCO","11/06/2006","187.000000","cfs","A","DWR",
"PLADENCO","11/07/2006","168.000000","cfs","A","DWR",
"PLADENCO","11/08/2006","166.000000","cfs","A","DWR",
"PLADENCO","11/09/2006","161.000000","cfs","A","DWR",
"PLADENCO","11/10/2006","148.000000","cfs","A","DWR",
"PLADENCO","11/11/2006","147.000000","cfs","A","DWR",
"PLADENCO","11/12/2006","152.000000","cfs","A","DWR",
"PLADENCO","11/13/2006","150.000000","cfs","A","DWR",
"PLADENCO","11/14/2006","147.000000","cfs","A","DWR",
"PLADENCO","11/15/2006","141.000000","cfs","A","DWR",
"PLADENCO","11/16/2006","140.000000","cfs","A","DWR",
"PLADENCO","11/17/2006","133.000000","cfs","A","DWR",
"PLADENCO","11/18/2006","130.000000","cfs","A","DWR",
"PLADENCO","11/19/2006","129.000000","cfs","A","DWR",
"PLADENCO","11/20/2006","134.000000","cfs","A","DWR",
"PLADENCO","11/21/2006","131.000000","cfs","A","DWR",
"PLADENCO","11/22/2006","130.000000","cfs","A","DWR",
"PLADENCO","11/23/2006","130.000000","cfs","A","DWR",
"PLADENCO","11/24/2006","129.000000","cfs","A","DWR",
"PLADENCO","11/25/2006","133.000000","cfs","A","DWR",
"PLADENCO","11/26/2006","136.000000","cfs","A","DWR",
"PLADENCO","11/27/2006","141.000000","cfs","A","DWR",
"PLADENCO","11/28/2006","142.000000","cfs","A","DWR",
"PLADENCO","11/29/2006","130.000000","cfs","A","DWR",
"PLADENCO","11/30/2006","127.000000","cfs","A","DWR",
"PLADENCO","12/01/2006","148.000000","cfs","A","DWR",
"PLADENCO","12/02/2006","137.000000","cfs","A","DWR",
"PLADENCO","12/03/2006","134.000000","cfs","A","DWR",
"PLADENCO","12/04/2006","141.000000","cfs","A","DWR",
"PLADENCO","12/05/2006","136.000000","cfs","A","DWR",
"PLADENCO","12/06/2006","136.000000","cfs","A","DWR",
"PLADENCO","12/07/2006","131.000000","cfs","A","DWR",
"PLADENCO","12/08/2006","128.000000","cfs","A","DWR",
"PLADENCO","12/09/2006","124.000000","cfs","A","DWR",
"PLADENCO","12/10/2006","126.000000","cfs","A","DWR",
"PLADENCO","12/11/2006","127.000000","cfs","A","DWR",
"PLADENCO","12/12/2006","123.000000","cfs","A","DWR",
"PLADENCO","12/13/2006","124.000000","cfs","A","DWR",
"PLADENCO","12/14/2006","123.000000","cfs","A","DWR",
"PLADENCO","12/15/2006","126.000000","cfs","A","DWR",
"PLADENCO","12/16/2006","126.000000","cfs","A","DWR",
"PLADENCO","12/17/2006","126.000000","cfs","A","DWR",
"PLADENCO","12/18/2006","124.000000","cfs","A","DWR",
"PLADENCO","12/19/2006","123.000000","cfs","A","DWR",
"PLADENCO","12/20/2006","125.000000","cfs","A","DWR",
"PLADENCO","12/21/2006","137.000000","cfs","A","DWR",
"PLADENCO","12/22/2006","147.000000","cfs","A","DWR",
"PLADENCO","12/23/2006","146.000000","cfs","A","DWR",
"PLADENCO","12/24/2006","151.000000","cfs","A","DWR",
"PLADENCO","12/25/2006","144.000000","cfs","A","DWR",
"PLADENCO","12/26/2006","184.000000","cfs","A","DWR",
"PLADENCO","12/27/2006","195.000000","cfs","A","DWR",
"PLADENCO","12/28/2006","169.000000","cfs","A","DWR",
"PLADENCO","12/29/2006","150.000000","cfs","A","DWR",
"PLADENCO","12/30/2006","151.000000","cfs","A","DWR",
"PLADENCO","12/31/2006","140.000000","cfs","A","DWR",
"PLADENCO","01/01/2007","137.000000","cfs","A","DWR",
"PLADENCO","01/02/2007","136.000000","cfs","A","DWR",
"PLADENCO","01/03/2007","139.000000","cfs","A","DWR",
"PLADENCO","01/04/2007","195.000000","cfs","A","DWR",
"PLADENCO","01/05/2007","213.000000","cfs","A","DWR",
"PLADENCO","01/06/2007","150.000000","cfs","A","DWR",
"PLADENCO","01/07/2007","140.000000","cfs","A","DWR",
"PLADENCO","01/08/2007","156.000000","cfs","A","DWR",
"PLADENCO","01/09/2007","159.000000","cfs","A","DWR",
"PLADENCO","01/10/2007","175.000000","cfs","A","DWR",
"PLADENCO","01/11/2007","170.000000","cfs","A","DWR",
"PLADENCO","01/12/2007","134.000000","cfs","A","DWR",
"PLADENCO","01/13/2007","121.000000","cfs","A","DWR",
"PLADENCO","01/14/2007","123.000000","cfs","A","DWR",
"PLADENCO","01/15/2007","121.000000","cfs","A","DWR",
"PLADENCO","01/16/2007","119.000000","cfs","A","DWR",
"PLADENCO","01/17/2007","137.000000","cfs","A","DWR",
"PLADENCO","01/18/2007","137.000000","cfs","A","DWR",
"PLADENCO","01/19/2007","135.000000","cfs","A","DWR",
"PLADENCO","01/20/2007","136.000000","cfs","A","DWR",
"PLADENCO","01/21/2007","141.000000","cfs","A","DWR",
"PLADENCO","01/22/2007","147.000000","cfs","A","DWR",
"PLADENCO","01/23/2007","151.000000","cfs","A","DWR",
"PLADENCO","01/24/2007","161.000000","cfs","A","DWR",
"PLADENCO","01/25/2007","166.000000","cfs","A","DWR",
"PLADENCO","01/26/2007","165.000000","cfs","A","DWR",
"PLADENCO","01/27/2007","148.000000","cfs","A","DWR",
"PLADENCO","01/28/2007","131.000000","cfs","A","DWR",
"PLADENCO","01/29/2007","135.000000","cfs","A","DWR",
"PLADENCO","01/30/2007","134.000000","cfs","A","DWR",
"PLADENCO","01/31/2007","132.000000","cfs","A","DWR",
"PLADENCO","02/01/2007","131.000000","cfs","A","DWR",
"PLADENCO","02/02/2007","146.000000","cfs","A","DWR",
"PLADENCO","02/03/2007","150.000000","cfs","A","DWR",
"PLADENCO","02/04/2007","162.000000","cfs","A","DWR",
"PLADENCO","02/05/2007","202.000000","cfs","A","DWR",
"PLADENCO","02/06/2007","278.000000","cfs","A","DWR",
"PLADENCO","02/07/2007","286.000000","cfs","A","DWR",
"PLADENCO","02/08/2007","247.000000","cfs","A","DWR",
"PLADENCO","02/09/2007","226.000000","cfs","A","DWR",
"PLADENCO","02/10/2007","220.000000","cfs","A","DWR",
"PLADENCO","02/11/2007","250.000000","cfs","A","DWR",
"PLADENCO","02/12/2007","264.000000","cfs","A","DWR",
"PLADENCO","02/13/2007","237.000000","cfs","A","DWR",
"PLADENCO","02/14/2007","245.000000","cfs","A","DWR",
"PLADENCO","02/15/2007","270.000000","cfs","A","DWR",
"PLADENCO","02/16/2007","321.000000","cfs","A","DWR",
"PLADENCO","02/17/2007","306.000000","cfs","A","DWR",
"PLADENCO","02/18/2007","295.000000","cfs","A","DWR",
"PLADENCO","02/19/2007","302.000000","cfs","A","DWR",
"PLADENCO","02/20/2007","297.000000","cfs","A","DWR",
"PLADENCO","02/21/2007","262.000000","cfs","A","DWR",
"PLADENCO","02/22/2007","271.000000","cfs","A","DWR",
"PLADENCO","02/23/2007","357.000000","cfs","A","DWR",
"PLADENCO","02/24/2007","336.000000","cfs","A","DWR",
"PLADENCO","02/25/2007","323.000000","cfs","A","DWR",
"PLADENCO","02/26/2007","316.000000","cfs","A","DWR",
"PLADENCO","02/27/2007","321.000000","cfs","A","DWR",
"PLADENCO","02/28/2007","318.000000","cfs","A","DWR",
"PLADENCO","03/01/2007","309.000000","cfs","A","DWR",
"PLADENCO","03/02/2007","287.000000","cfs","A","DWR",
"PLADENCO","03/03/2007","219.000000","cfs","A","DWR",
"PLADENCO","03/04/2007","215.000000","cfs","A","DWR",
"PLADENCO","03/05/2007","215.000000","cfs","A","DWR",
"PLADENCO","03/06/2007","236.000000","cfs","A","DWR",
"PLADENCO","03/07/2007","239.000000","cfs","A","DWR",
"PLADENCO","03/08/2007","263.000000","cfs","A","DWR",
"PLADENCO","03/09/2007","270.000000","cfs","A","DWR",
"PLADENCO","03/10/2007","382.000000","cfs","A","DWR",
"PLADENCO","03/11/2007","401.000000","cfs","A","DWR",
"PLADENCO","03/12/2007","313.000000","cfs","A","DWR",
"PLADENCO","03/13/2007","371.000000","cfs","A","DWR",
"PLADENCO","03/14/2007","431.000000","cfs","A","DWR",
"PLADENCO","03/15/2007","417.000000","cfs","A","DWR",
"PLADENCO","03/16/2007","486.000000","cfs","A","DWR",
"PLADENCO","03/17/2007","417.000000","cfs","A","DWR",
"PLADENCO","03/18/2007","436.000000","cfs","A","DWR",
"PLADENCO","03/19/2007","470.000000","cfs","A","DWR",
"PLADENCO","03/20/2007","607.000000","cfs","A","DWR",
"PLADENCO","03/21/2007","768.000000","cfs","A","DWR",
"PLADENCO","03/22/2007","967.000000","cfs","A","DWR",
"PLADENCO","03/23/2007","1140.000000","cfs","A","DWR",
"PLADENCO","03/24/2007","1520.000000","cfs","A","DWR",
"PLADENCO","03/25/2007","1120.000000","cfs","A","DWR",
"PLADENCO","03/26/2007","1180.000000","cfs","A","DWR",
"PLADENCO","03/27/2007","1390.000000","cfs","A","DWR",
"PLADENCO","03/28/2007","1400.000000","cfs","A","DWR",
"PLADENCO","03/29/2007","1610.000000","cfs","A","DWR",
"PLADENCO","03/30/2007","1420.000000","cfs","A","DWR",
"PLADENCO","03/31/2007","1320.000000","cfs","A","DWR",
"PLADENCO","04/01/2007","1280.000000","cfs","A","DWR",
"PLADENCO","04/02/2007","1230.000000","cfs","A","DWR",
"PLADENCO","04/03/2007","1010.000000","cfs","A","DWR",
"PLADENCO","04/04/2007","718.000000","cfs","A","DWR",
"PLADENCO","04/05/2007","518.000000","cfs","A","DWR",
"PLADENCO","04/06/2007","522.000000","cfs","A","DWR",
"PLADENCO","04/07/2007","537.000000","cfs","A","DWR",
"PLADENCO","04/08/2007","586.000000","cfs","A","DWR",
"PLADENCO","04/09/2007","580.000000","cfs","A","DWR",
"PLADENCO","04/10/2007","645.000000","cfs","A","DWR",
"PLADENCO","04/11/2007","594.000000","cfs","A","DWR",
"PLADENCO","04/12/2007","471.000000","cfs","A","DWR",
"PLADENCO","04/13/2007","465.000000","cfs","A","DWR",
"PLADENCO","04/14/2007","446.000000","cfs","A","DWR",
"PLADENCO","04/15/2007","443.000000","cfs","A","DWR",
"PLADENCO","04/16/2007","424.000000","cfs","A","DWR",
"PLADENCO","04/17/2007","544.000000","cfs","A","DWR",
"PLADENCO","04/18/2007","371.000000","cfs","A","DWR",
"PLADENCO","04/19/2007","409.000000","cfs","A","DWR",
"PLADENCO","04/20/2007","529.000000","cfs","A","DWR",
"PLADENCO","04/21/2007","574.000000","cfs","A","DWR",
"PLADENCO","04/22/2007","562.000000","cfs","A","DWR",
"PLADENCO","04/23/2007","767.000000","cfs","A","DWR",
"PLADENCO","04/24/2007","3610.000000","cfs","A","DWR",
"PLADENCO","04/25/2007","1800.000000","cfs","A","DWR",
"PLADENCO","04/26/2007","1930.000000","cfs","A","DWR",
"PLADENCO","04/27/2007","2010.000000","cfs","A","DWR",
"PLADENCO","04/28/2007","2270.000000","cfs","A","DWR",
"PLADENCO","04/29/2007","2640.000000","cfs","A","DWR",
"PLADENCO","04/30/2007","2830.000000","cfs","A","DWR",
"PLADENCO","05/01/2007","3330.000000","cfs","A","DWR",
"PLADENCO","05/02/2007","3400.000000","cfs","A","DWR",
"PLADENCO","05/03/2007","3220.000000","cfs","A","DWR",
"PLADENCO","05/04/2007","3020.000000","cfs","A","DWR",
"PLADENCO","05/05/2007","2960.000000","cfs","A","DWR",
"PLADENCO","05/06/2007","3470.000000","cfs","A","DWR",
"PLADENCO","05/07/2007","2920.000000","cfs","A","DWR",
"PLADENCO","05/08/2007","2550.000000","cfs","A","DWR",
"PLADENCO","05/09/2007","2340.000000","cfs","A","DWR",
"PLADENCO","05/10/2007","2280.000000","cfs","A","DWR",
"PLADENCO","05/11/2007","2420.000000","cfs","A","DWR",
"PLADENCO","05/12/2007","2390.000000","cfs","A","DWR",
"PLADENCO","05/13/2007","2380.000000","cfs","A","DWR",
"PLADENCO","05/14/2007","2900.000000","cfs","A","DWR",
"PLADENCO","05/15/2007","2600.000000","cfs","A","DWR",
"PLADENCO","05/16/2007","2360.000000","cfs","A","DWR",
"PLADENCO","05/17/2007","2510.000000","cfs","A","DWR",
"PLADENCO","05/18/2007","2470.000000","cfs","A","DWR",
"PLADENCO","05/19/2007","2340.000000","cfs","A","DWR",
"PLADENCO","05/20/2007","2310.000000","cfs","A","DWR",
"PLADENCO","05/21/2007","2260.000000","cfs","A","DWR",
"PLADENCO","05/22/2007","2510.000000","cfs","A","DWR",
"PLADENCO","05/23/2007","3110.000000","cfs","A","DWR",
"PLADENCO","05/24/2007","3010.000000","cfs","A","DWR",
"PLADENCO","05/25/2007","2620.000000","cfs","A","DWR",
"PLADENCO","05/26/2007","2370.000000","cfs","A","DWR",
"PLADENCO","05/27/2007","2330.000000","cfs","A","DWR",
"PLADENCO","05/28/2007","2190.000000","cfs","A","DWR",
"PLADENCO","05/29/2007","2050.000000","cfs","A","DWR",
"PLADENCO","05/30/2007","1680.000000","cfs","A","DWR",
"PLADENCO","05/31/2007","1430.000000","cfs","A","DWR",
"PLADENCO","06/01/2007","1490.000000","cfs","A","DWR",
"PLADENCO","06/02/2007","1730.000000","cfs","A","DWR",
"PLADENCO","06/03/2007","1720.000000","cfs","A","DWR",
"PLADENCO","06/04/2007","1510.000000","cfs","A","DWR",
"PLADENCO","06/05/2007","1220.000000","cfs","A","DWR",
"PLADENCO","06/06/2007","972.000000","cfs","A","DWR",
"PLADENCO","06/07/2007","1040.000000","cfs","A","DWR",
"PLADENCO","06/08/2007","1360.000000","cfs","A","DWR",
"PLADENCO","06/09/2007","1300.000000","cfs","A","DWR",
"PLADENCO","06/10/2007","1160.000000","cfs","A","DWR",
"PLADENCO","06/11/2007","1000.000000","cfs","A","DWR",
"PLADENCO","06/12/2007","1280.000000","cfs","A","DWR",
"PLADENCO","06/13/2007","1520.000000","cfs","A","DWR",
"PLADENCO","06/14/2007","1440.000000","cfs","A","DWR",
"PLADENCO","06/15/2007","1440.000000","cfs","A","DWR",
"PLADENCO","06/16/2007","1230.000000","cfs","A","DWR",
"PLADENCO","06/17/2007","1130.000000","cfs","A","DWR",
"PLADENCO","06/18/2007","1160.000000","cfs","A","DWR",
"PLADENCO","06/19/2007","1260.000000","cfs","A","DWR",
"PLADENCO","06/20/2007","1320.000000","cfs","A","DWR",
"PLADENCO","06/21/2007","1550.000000","cfs","A","DWR",
"PLADENCO","06/22/2007","1390.000000","cfs","A","DWR",
"PLADENCO","06/23/2007","1400.000000","cfs","A","DWR",
"PLADENCO","06/24/2007","1380.000000","cfs","A","DWR",
"PLADENCO","06/25/2007","1370.000000","cfs","A","DWR",
"PLADENCO","06/26/2007","1340.000000","cfs","A","DWR",
"PLADENCO","06/27/2007","1180.000000","cfs","A","DWR",
"PLADENCO","06/28/2007","1020.000000","cfs","A","DWR",
"PLADENCO","06/29/2007","918.000000","cfs","A","DWR",
"PLADENCO","06/30/2007","967.000000","cfs","A","DWR",
"PLADENCO","07/01/2007","1080.000000","cfs","A","DWR",
"PLADENCO","07/02/2007","937.000000","cfs","A","DWR",
"PLADENCO","07/03/2007","882.000000","cfs","A","DWR",
"PLADENCO","07/04/2007","705.000000","cfs","A","DWR",
"PLADENCO","07/05/2007","917.000000","cfs","A","DWR",
"PLADENCO","07/06/2007","807.000000","cfs","A","DWR",
"PLADENCO","07/07/2007","796.000000","cfs","A","DWR",
"PLADENCO","07/08/2007","768.000000","cfs","A","DWR",
"PLADENCO","07/09/2007","612.000000","cfs","A","DWR",
"PLADENCO","07/10/2007","588.000000","cfs","A","DWR",
"PLADENCO","07/11/2007","584.000000","cfs","A","DWR",
"PLADENCO","07/12/2007","566.000000","cfs","A","DWR",
"PLADENCO","07/13/2007","516.000000","cfs","A","DWR",
"PLADENCO","07/14/2007","496.000000","cfs","A","DWR",
"PLADENCO","07/15/2007","472.000000","cfs","A","DWR",
"PLADENCO","07/16/2007","421.000000","cfs","A","DWR",
"PLADENCO","07/17/2007","403.000000","cfs","A","DWR",
"PLADENCO","07/18/2007","351.000000","cfs","A","DWR",
"PLADENCO","07/19/2007","357.000000","cfs","A","DWR",
"PLADENCO","07/20/2007","344.000000","cfs","A","DWR",
"PLADENCO","07/21/2007","394.000000","cfs","A","DWR",
"PLADENCO","07/22/2007","527.000000","cfs","A","DWR",
"PLADENCO","07/23/2007","532.000000","cfs","A","DWR",
"PLADENCO","07/24/2007","523.000000","cfs","A","DWR",
"PLADENCO","07/25/2007","394.000000","cfs","A","DWR",
"PLADENCO","07/26/2007","380.000000","cfs","A","DWR",
"PLADENCO","07/27/2007","1100.000000","cfs","A","DWR",
"PLADENCO","07/28/2007","1030.000000","cfs","A","DWR",
"PLADENCO","07/29/2007","956.000000","cfs","A","DWR",
"PLADENCO","07/30/2007","999.000000","cfs","A","DWR",
"PLADENCO","07/31/2007","666.000000","cfs","A","DWR",
"PLADENCO","08/01/2007","568.000000","cfs","A","DWR",
"PLADENCO","08/02/2007","579.000000","cfs","A","DWR",
"PLADENCO","08/03/2007","563.000000","cfs","A","DWR",
"PLADENCO","08/04/2007","503.000000","cfs","A","DWR",
"PLADENCO","08/05/2007","556.000000","cfs","A","DWR",
"PLADENCO","08/06/2007","934.000000","cfs","A","DWR",
"PLADENCO","08/07/2007","940.000000","cfs","A","DWR",
"PLADENCO","08/08/2007","892.000000","cfs","A","DWR",
"PLADENCO","08/09/2007","859.000000","cfs","A","DWR",
"PLADENCO","08/10/2007","888.000000","cfs","A","DWR",
"PLADENCO","08/11/2007","677.000000","cfs","A","DWR",
"PLADENCO","08/12/2007","430.000000","cfs","A","DWR",
"PLADENCO","08/13/2007","445.000000","cfs","A","DWR",
"PLADENCO","08/14/2007","570.000000","cfs","A","DWR",
"PLADENCO","08/15/2007","458.000000","cfs","A","DWR",
"PLADENCO","08/16/2007","427.000000","cfs","A","DWR",
"PLADENCO","08/17/2007","451.000000","cfs","A","DWR",
"PLADENCO","08/18/2007","562.000000","cfs","A","DWR",
"PLADENCO","08/19/2007","555.000000","cfs","A","DWR",
"PLADENCO","08/20/2007","649.000000","cfs","A","DWR",
"PLADENCO","08/21/2007","645.000000","cfs","A","DWR",
"PLADENCO","08/22/2007","750.000000","cfs","A","DWR",
"PLADENCO","08/23/2007","772.000000","cfs","A","DWR",
"PLADENCO","08/24/2007","1050.000000","cfs","A","DWR",
"PLADENCO","08/25/2007","613.000000","cfs","A","DWR",
"PLADENCO","08/26/2007","501.000000","cfs","A","DWR",
"PLADENCO","08/27/2007","279.000000","cfs","A","DWR",
"PLADENCO","08/28/2007","278.000000","cfs","A","DWR",
"PLADENCO","08/29/2007","254.000000","cfs","A","DWR",
"PLADENCO","08/30/2007","438.000000","cfs","A","DWR",
"PLADENCO","08/31/2007","599.000000","cfs","A","DWR",
"PLADENCO","09/01/2007","377.000000","cfs","A","DWR",
"PLADENCO","09/02/2007","436.000000","cfs","A","DWR",
"PLADENCO","09/03/2007","477.000000","cfs","A","DWR",
"PLADENCO","09/04/2007","395.000000","cfs","A","DWR",
"PLADENCO","09/05/2007","506.000000","cfs","A","DWR",
"PLADENCO","09/06/2007","497.000000","cfs","A","DWR",
"PLADENCO","09/07/2007","447.000000","cfs","A","DWR",
"PLADENCO","09/08/2007","474.000000","cfs","A","DWR",
"PLADENCO","09/09/2007","471.000000","cfs","A","DWR",
"PLADENCO","09/10/2007","478.000000","cfs","A","DWR",
"PLADENCO","09/11/2007","366.000000","cfs","A","DWR",
"PLADENCO","09/12/2007","260.000000","cfs","A","DWR",
"PLADENCO","09/13/2007","206.000000","cfs","A","DWR",
"PLADENCO","09/14/2007","201.000000","cfs","A","DWR",
"PLADENCO","09/15/2007","228.000000","cfs","A","DWR",
"PLADENCO","09/16/2007","234.000000","cfs","A","DWR",
"PLADENCO","09/17/2007","271.000000","cfs","A","DWR",
"PLADENCO","09/18/2007","274.000000","cfs","A","DWR",
"PLADENCO","09/19/2007","398.000000","cfs","A","DWR",
"PLADENCO","09/20/2007","350.000000","cfs","A","DWR",
"PLADENCO","09/21/2007","291.000000","cfs","A","DWR",
"PLADENCO","09/22/2007","224.000000","cfs","A","DWR",
"PLADENCO","09/23/2007","224.000000","cfs","A","DWR",
"PLADENCO","09/24/2007","261.000000","cfs","A","DWR",
"PLADENCO","09/25/2007","299.000000","cfs","A","DWR",
"PLADENCO","09/26/2007","314.000000","cfs","A","DWR",
"PLADENCO","09/27/2007","305.000000","cfs","A","DWR",
"PLADENCO","09/28/2007","291.000000","cfs","A","DWR",
"PLADENCO","09/29/2007","245.000000","cfs","A","DWR",
"PLADENCO","09/30/2007","244.000000","cfs","A","DWR",
"PLADENCO","10/01/2007","233.000000","cfs","A","DWR",
"PLADENCO","10/02/2007","272.000000","cfs","A","DWR",
"PLADENCO","10/03/2007","255.000000","cfs","A","DWR",
"PLADENCO","10/04/2007","190.000000","cfs","A","DWR",
"PLADENCO","10/05/2007","188.000000","cfs","A","DWR",
"PLADENCO","10/06/2007","181.000000","cfs","A","DWR",
"PLADENCO","10/07/2007","188.000000","cfs","A","DWR",
"PLADENCO","10/08/2007","196.000000","cfs","A","DWR",
"PLADENCO","10/09/2007","201.000000","cfs","A","DWR",
"PLADENCO","10/10/2007","244.000000","cfs","A","DWR",
"PLADENCO","10/11/2007","237.000000","cfs","A","DWR",
"PLADENCO","10/12/2007","236.000000","cfs","A","DWR",
"PLADENCO","10/13/2007","273.000000","cfs","A","DWR",
"PLADENCO","10/14/2007","509.000000","cfs","A","DWR",
"PLADENCO","10/15/2007","382.000000","cfs","A","DWR",
"PLADENCO","10/16/2007","175.000000","cfs","A","DWR",
"PLADENCO","10/17/2007","154.000000","cfs","A","DWR",
"PLADENCO","10/18/2007","156.000000","cfs","A","DWR",
"PLADENCO","10/19/2007","158.000000","cfs","A","DWR",
"PLADENCO","10/20/2007","155.000000","cfs","A","DWR",
"PLADENCO","10/21/2007","485.000000","cfs","A","DWR",
"PLADENCO","10/22/2007","252.000000","cfs","A","DWR",
"PLADENCO","10/23/2007","195.000000","cfs","A","DWR",
"PLADENCO","10/24/2007","184.000000","cfs","A","DWR",
"PLADENCO","10/25/2007","178.000000","cfs","A","DWR",
"PLADENCO","10/26/2007","168.000000","cfs","A","DWR",
"PLADENCO","10/27/2007","166.000000","cfs","A","DWR",
"PLADENCO","10/28/2007","164.000000","cfs","A","DWR",
"PLADENCO","10/29/2007","158.000000","cfs","A","DWR",
"PLADENCO","10/30/2007","152.000000","cfs","A","DWR",
"PLADENCO","10/31/2007","150.000000","cfs","A","DWR",
"PLADENCO","11/01/2007","139.000000","cfs","A","DWR",
"PLADENCO","11/02/2007","138.000000","cfs","A","DWR",
"PLADENCO","11/03/2007","138.000000","cfs","A","DWR",
"PLADENCO","11/04/2007","138.000000","cfs","A","DWR",
"PLADENCO","11/05/2007","141.000000","cfs","A","DWR",
"PLADENCO","11/06/2007","182.000000","cfs","A","DWR",
"PLADENCO","11/07/2007","177.000000","cfs","A","DWR",
"PLADENCO","11/08/2007","174.000000","cfs","A","DWR",
"PLADENCO","11/09/2007","195.000000","cfs","A","DWR",
"PLADENCO","11/10/2007","194.000000","cfs","A","DWR",
"PLADENCO","11/11/2007","192.000000","cfs","A","DWR",
"PLADENCO","11/12/2007","196.000000","cfs","A","DWR",
"PLADENCO","11/13/2007","192.000000","cfs","A","DWR",
"PLADENCO","11/14/2007","195.000000","cfs","A","DWR",
